,Unnamed: 0,url,domain,post_id,published,author,flow,polling,content_len,title,comments,favs,views,votes_plus,votes_minus,views_lognorm,favs_lognorm,comments_lognorm
6325,6325,https://habrahabr.ru/post/43873/,habrahabr.ru,43873,2008-11-03 17:46:00,@coylOne,develop,False,7179,Оптимизация загрузки страниц на практике,46,79,9200,38.0,4.0,1.48153233015,1.31299419608,0.401776299303
6326,6326,https://geektimes.ru/post/43875/,geektimes.ru,43875,2008-11-03 17:49:00,@alizar,,False,1381,"Аптайм 99,9% теперь для всех сервисов Google Apps PE",11,3,247,35.0,2.0,-0.610691558784,-0.259441367475,-0.912191806804
6327,6327,https://geektimes.ru/post/43881/,geektimes.ru,43881,2008-11-03 20:49:00,@Tutufa,,False,2629,Android Market показывает уверенный рост.,36,2,381,20.0,4.0,-0.287938711791,-0.487139791678,0.113144277123
6328,6328,https://habrahabr.ru/post/43884/,habrahabr.ru,43884,2008-11-03 22:28:00,@foff4ik,develop,False,979,Вышел TrueCrypt 6.1,32,6,1400,32.0,14.0,0.323512651539,-0.187443958885,0.104606072664
6329,6329,https://habrahabr.ru/post/43886/,habrahabr.ru,43886,2008-11-03 23:46:00,@s3ek,admin,False,1032,Ubuntu netbook remix на раз два,37,25,2300,50.0,3.0,0.625826336071,0.617516137382,0.221437200103
6330,6330,https://habrahabr.ru/post/43888/,habrahabr.ru,43888,2008-11-04 00:17:00,@Apostol,misc,False,640,Спам через хабрапочту и недоудаление писем,3,2,150,2.0,1.0,-1.0381903803,-0.70875365407,-1.64711833058
6331,6331,https://habrahabr.ru/post/43895/,habrahabr.ru,43895,2008-11-04 01:42:00,@enartemy,develop,False,11710,Графические фильтры на основе матрицы скручивания,37,225,23600,98.0,2.0,2.04834139707,1.94636698196,0.224467219151
6332,6332,https://habrahabr.ru/post/43898/,habrahabr.ru,43898,2008-11-04 02:56:00,@DisDis,develop,False,14514,Template + jQuery + MVC = jsMVC,25,70,2100,49.0,6.0,0.564969572316,1.22713768844,-0.0904593353607
6333,6333,https://geektimes.ru/post/43899/,geektimes.ru,43899,2008-11-04 03:44:00,@praan,,False,750,SMS-сервис для Gmail,93,26,3800,73.0,7.0,1.45137319499,1.26081842168,0.956642732535
6334,6334,https://habrahabr.ru/post/43905/,habrahabr.ru,43905,2008-11-04 11:54:00,@sim0nsays,develop,False,11909,Разработка на PC и производительность — Memory Latency,70,89,4600,135.0,7.0,1.05183110161,1.37903972033,0.7428002354
6335,6335,https://habrahabr.ru/post/43897/,habrahabr.ru,43897,2008-11-04 14:08:00,@nuzgul,design,False,7612,"Как сделать так, чтобы компьютер подчинялся человеку, а не наоборот",161,18,877,68.0,48.0,0.0346856123442,0.419625785981,1.42597770355
6336,6336,https://habrahabr.ru/post/43915/,habrahabr.ru,43915,2008-11-04 14:23:00,@steel,misc,False,1208,Управляем достижениями,2,1,181,9.0,5.0,-0.926726049884,-0.962658496373,-1.8818880025
6337,6337,https://geektimes.ru/post/43919/,geektimes.ru,43919,2008-11-04 15:00:00,@Tylerskald,,False,1668,Сенсорный моноблок Eee Top,118,8,464,59.0,5.0,-0.134165916315,0.376277496815,1.17195221949
6338,6338,https://habrahabr.ru/post/43925/,habrahabr.ru,43925,2008-11-04 18:12:00,@BVadim,develop,False,536,Странное ограничение IE на количество внешних CSS,40,12,1300,60.0,6.0,0.275143525848,0.186984012363,0.287149448524
6339,6339,https://habrahabr.ru/post/43927/,habrahabr.ru,43927,2008-11-04 18:45:00,@art_linux,admin,False,7814,bluetooth pan network — интернет на вашем телефоне с «большого брата»,50,60,26000,34.0,6.0,2.10325259048,1.13747224801,0.464121331403
6340,6340,https://habrahabr.ru/post/43929/,habrahabr.ru,43929,2008-11-04 19:15:00,@alfsoft,misc,False,531,Топик-перевод,2,1,170,6.0,0.0,-0.965908636943,-0.964517371369,-1.87085371876
6341,6341,https://geektimes.ru/post/43934/,geektimes.ru,43934,2008-11-04 21:42:00,@olegafx,,False,8017,Windows 7 Taskbar – что нового и как его включить в Windows 7 build 6801.,277,29,4800,102.0,36.0,1.61283418797,1.32283636283,1.92279390023
6342,6342,https://habrahabr.ru/post/43935/,habrahabr.ru,43935,2008-11-04 22:32:00,@mwizard,develop,False,45495,Ultimate benchmark пяти с половиной способов проверить наличие атрибута объекта в Python,16,12,3300,18.0,2.0,0.841447845974,0.191323853818,-0.434274844191
6343,6343,https://habrahabr.ru/post/43938/,habrahabr.ru,43938,2008-11-04 23:01:00,@SynteZZZ,develop,False,7468,Новые возможности C# 4.0. Часть 3: Ковариантность обобщений,26,32,10200,41.0,7.0,1.52484905837,0.762939001522,-0.0542455103032
6344,6344,https://habrahabr.ru/post/43948/,habrahabr.ru,43948,2008-11-05 08:23:00,@XaocCPS,develop,False,9370,Пишем аккордеон-плагин в 618 байт,41,139,4100,58.0,10.0,0.963190753839,1.65215545137,0.311621517202
6345,6345,https://habrahabr.ru/post/43951/,habrahabr.ru,43951,2008-11-05 09:51:00,@ort,develop,False,3734,Новая версия LiveStreet 0.2,40,23,517,81.0,5.0,-0.297299131416,0.560466178293,0.29068975926
6346,6346,https://habrahabr.ru/post/43953/,habrahabr.ru,43953,2008-11-05 10:40:00,@CurlyBrace,develop,False,1861,Komodo IDE / Komodo Edit 5.0,82,15,8500,60.0,6.0,1.40352494602,0.310630430858,0.87000723743
6347,6347,https://habrahabr.ru/post/43955/,habrahabr.ru,43955,2008-11-05 10:44:00,@maovrn,develop,False,24639,Иерархические (рекурсивные) запросы,158,349,185000,103.0,5.0,3.26875347153,2.20692953377,1.40272834857
6348,6348,https://habrahabr.ru/company/google/blog/43956/,habrahabr.ru,43956,2008-11-05 10:52:00,,misc,False,3140,Экология Москвы на картах Google,12,2,474,32.0,4.0,-0.355909474546,-0.720664523496,-0.658346109174
6349,6349,https://habrahabr.ru/post/43960/,habrahabr.ru,43960,2008-11-05 13:29:00,@Venikov,admin,False,7860,Мобильный WiMAX в России – итоги октября,45,6,240,56.0,1.0,-0.761573093525,-0.200416306817,0.381910373504
6350,6350,https://habrahabr.ru/post/43961/,habrahabr.ru,43961,2008-11-05 13:33:00,@Kaitaku,misc,False,1515,Стартаперу на заметку,7,4,335,3.0,1.0,-0.560515192359,-0.406232192652,-1.05615955869
6351,6351,https://habrahabr.ru/post/43977/,habrahabr.ru,43977,2008-11-05 15:06:00,@alizar,design,False,1316,Официальный релиз Theora 1.0,56,10,224,56.0,2.0,-0.797780404135,0.0814595031221,0.560522017374
6352,6352,https://geektimes.ru/post/43981/,geektimes.ru,43981,2008-11-05 15:37:00,@entze,,False,713,Телепрограмма на Mail.Ru стала мобильной,2,0,2000,5.0,9.0,0.950888915367,-1.36736863894,-2.13110936325
6353,6353,https://habrahabr.ru/post/43984/,habrahabr.ru,43984,2008-11-05 16:25:00,@1602,misc,False,1039,Группирование топиков,16,2,151,47.0,7.0,-1.03188390074,-0.715515012937,-0.435523949087
6354,6354,https://geektimes.ru/post/43986/,geektimes.ru,43986,2008-11-05 16:41:00,@alizar,,False,1483,40 лет ноутбуку,28,3,260,36.0,6.0,-0.575178936736,-0.267727468344,-0.106308167629
6355,6355,https://habrahabr.ru/post/43991/,habrahabr.ru,43991,2008-11-05 17:55:00,@Goganchic,develop,False,1820,"Маленькая, но очень коварная засада с программированием в kernelspace-е в ОС MS Windows",101,11,1900,64.0,7.0,0.487705960899,0.136416222156,1.04030971461
6356,6356,https://geektimes.ru/post/43994/,geektimes.ru,43994,2008-11-05 18:21:00,@habratchanka,,False,700,Новое в Google Analytics,12,14,116,18.0,5.0,-1.17154822272,0.772223170878,-0.810247062816
6357,6357,https://geektimes.ru/post/43996/,geektimes.ru,43996,2008-11-05 18:34:00,@Tutufa,,False,3163,Почему мы не увидим Оперу в App Store,55,1,140,36.0,24.0,-1.0260565732,-0.817357436592,0.481458718927
6358,6358,https://habrahabr.ru/post/44001/,habrahabr.ru,44001,2008-11-05 20:37:00,@Rajken,develop,False,2317,как добыть данные из EditorGridPanel,10,5,683,2.0,0.0,-0.128649664722,-0.287620691767,-0.793104219818
6359,6359,https://geektimes.ru/post/44003/,geektimes.ru,44003,2008-11-05 20:58:00,@Pchel,,False,421,В стране закончились новости,111,3,167,176.0,32.0,-0.89061131389,-0.267993148623,1.09281667861
6360,6360,https://geektimes.ru/post/44004/,geektimes.ru,44004,2008-11-05 21:41:00,@jazzique,,False,855,Зоопарк,51,3,312,54.0,27.0,-0.422647596873,-0.267345637535,0.409512759064
6361,6361,https://geektimes.ru/post/44007/,geektimes.ru,44007,2008-11-05 22:38:00,@SilverOK,,False,1767,Моддинг на Цифромании 2008,37,8,535,57.0,4.0,-0.0193342263475,0.375086224141,0.130784438015
6362,6362,https://habrahabr.ru/post/44010/,habrahabr.ru,44010,2008-11-06 00:36:00,@neiromancer,misc,False,1181,SaleStep.ru — антикризисный стартап,21,3,349,8.0,8.0,-0.53109214475,-0.537602430209,-0.221671916843
6363,6363,https://habrahabr.ru/post/44011/,habrahabr.ru,44011,2008-11-06 01:53:00,@BVadim,develop,False,1478,Неприятный глюк Mozilla Firefox 3 c position:fixed,43,6,695,23.0,3.0,-0.120125348873,-0.196374864135,0.3462898151
6364,6364,https://habrahabr.ru/post/44013/,habrahabr.ru,44013,2008-11-06 03:22:00,@Tigger,design,False,4191,Юзабилити: до распиливания госбюджетов еще далеко,3,2,188,9.0,3.0,-0.901827860417,-0.715444413742,-1.62334054711
6365,6365,https://habrahabr.ru/post/44015/,habrahabr.ru,44015,2008-11-06 06:22:00,@Fiery_Fenix,develop,False,5960,PostgreSQL. Пользовательские данные в рамках сессии,4,38,9000,22.0,1.0,1.42052607093,0.866686366325,-1.43134852048
6366,6366,https://habrahabr.ru/post/44008/,habrahabr.ru,44008,2008-11-06 07:50:00,@MikeOzornin,management,False,16352,Переезд с одного средства планирования разработки на другое — с XPlanner на Redmine,24,51,11200,2.0,0.0,1.54686703296,1.04248242092,-0.108540904803
6367,6367,https://geektimes.ru/post/44024/,geektimes.ru,44024,2008-11-06 11:05:00,@Mordatyj,,False,1192,Прибор ночного видения — EyeClops Night Vision,49,8,2700,24.0,6.0,1.18109869287,0.367581702557,0.369100526573
6368,6368,https://geektimes.ru/post/44026/,geektimes.ru,44026,2008-11-06 11:28:00,@dinamyte,,False,11240,Используем Adobe Illustrator для создания макета страницы,159,286,43900,139.0,23.0,3.26414963589,3.09612443717,1.39558972992
6369,6369,https://geektimes.ru/post/44030/,geektimes.ru,44030,2008-11-06 12:08:00,@rovard,,False,1925,Офис Google в Санкт-Петербурге,177,22,9900,112.0,6.0,2.09154782528,1.07995927145,1.48287139744
6370,6370,https://habrahabr.ru/post/44032/,habrahabr.ru,44032,2008-11-06 12:26:00,@fatcat,develop,False,673,"Incore планирует оздоровить рынок мобильных платежей, а в Planet3 было инвестировано 50 млн. рублей.",0,0,356,3.0,1.0,-0.522516467297,-1.39764422835,-2.74717992305
6371,6371,https://habrahabr.ru/post/44039/,habrahabr.ru,44039,2008-11-06 13:41:00,@xxxYURAxxx,admin,False,1015,Ubuntu Release Party in Minsk,42,3,213,40.0,7.0,-0.832552150279,-0.537773379972,0.338768571136
6372,6372,https://habrahabr.ru/company/turbomilk/blog/44041/,habrahabr.ru,44041,2008-11-06 13:52:00,,misc,False,6312,Зачем нужны иконки,19,18,1000,98.0,31.0,0.0937371131811,0.422012740497,-0.283865321926
6373,6373,https://habrahabr.ru/post/44046/,habrahabr.ru,44046,2008-11-06 14:32:00,@alizar,admin,False,1161,Бесплатный хостинг для торрентов,81,34,2500,59.0,5.0,0.643087312126,0.797805898001,0.864579968987
6374,6374,https://geektimes.ru/post/44047/,geektimes.ru,44047,2008-11-06 14:37:00,@Mordatyj,,False,1106,Плоская лампа flat bulb,74,4,1300,49.0,6.0,0.603758957225,-0.101310441011,0.717980006046
6375,6375,https://geektimes.ru/post/44050/,geektimes.ru,44050,2008-11-06 15:05:00,@alizar,,False,1908,Apple заплатит за молчание создателю iPod,83,5,141,77.0,5.0,-1.01008148972,0.0405915932298,0.814683622326
6376,6376,https://habrahabr.ru/post/44031/,habrahabr.ru,44031,2008-11-06 16:18:00,@DbLogs,develop,False,7574,Задачи для начинающих Java программистов,50,592,241000,39.0,5.0,3.3863265604,2.53927949379,0.476750104743
6377,6377,https://habrahabr.ru/post/44060/,habrahabr.ru,44060,2008-11-06 16:53:00,@anthon,misc,False,1706,Интернет-бизнесу будут профессионально учить,52,11,181,23.0,15.0,-0.925958742736,0.131135546913,0.507402338133
6378,6378,https://habrahabr.ru/post/44064/,habrahabr.ru,44064,2008-11-06 17:13:00,@dinamyte,develop,False,860,"Верстаем, верстаем!",87,64,2800,56.0,18.0,0.698538317884,1.16620129779,0.919686766459
6379,6379,https://habrahabr.ru/post/44072/,habrahabr.ru,44072,2008-11-06 18:32:00,@mdevils,misc,False,529,Кнопки навигации по постам,53,10,171,103.0,3.0,-0.961961119866,0.0720221970754,0.518549831933
6380,6380,https://habrahabr.ru/post/44075/,habrahabr.ru,44075,2008-11-06 18:57:00,@twisterrrrr,misc,False,3019,Отчет с прошедшего Startup Meeting в Новосибирске,20,1,129,10.0,3.0,-1.12618672172,-0.974473283451,-0.251514214009
6381,6381,https://habrahabr.ru/post/44077/,habrahabr.ru,44077,2008-11-06 21:23:00,@stalk,develop,False,2147,IntelliJ IDEA 8 — Pocket the Eight!,66,2,1200,38.0,9.0,0.19682021532,-0.723470560755,0.694808759823
6382,6382,https://habrahabr.ru/post/44078/,habrahabr.ru,44078,2008-11-06 21:26:00,@zabr,develop,False,13944,WPF Series #2: Новая модель компоновки.,4,3,2800,7.0,1.0,0.699949150131,-0.545561967639,-1.42376844819
6383,6383,https://habrahabr.ru/post/44040/,habrahabr.ru,44040,2008-11-06 22:44:00,@dmitskevich,develop,False,802,Version Tree для CVS,2,3,346,4.0,2.0,-0.545229526037,-0.548451036578,-1.83587521027
6384,6384,https://habrahabr.ru/post/44081/,habrahabr.ru,44081,2008-11-06 23:05:00,@Shpankov,develop,False,415,Встреча с Opera в Москве,45,0,111,24.0,2.0,-1.21741643381,-1.40132699971,0.390816020622
6385,6385,https://habrahabr.ru/post/44084/,habrahabr.ru,44084,2008-11-06 23:31:00,@banzalik,develop,False,6455,"Верстаем, верстаем и проверяем!",76,116,2300,90.0,15.0,0.583741894418,1.53263072665,0.809230915843
6386,6386,https://habrahabr.ru/post/44085/,habrahabr.ru,44085,2008-11-06 23:32:00,@alexbyk,admin,False,4163,Как зарегистрировать домен бесплатно,97,339,106000,214.0,17.0,2.86267470825,2.182254382,1.00393835558
6387,6387,https://habrahabr.ru/post/44086/,habrahabr.ru,44086,2008-11-06 23:40:00,@ELV1S,misc,False,1039,Проблема широких картинок,71,30,149,58.0,14.0,-1.04049351353,0.703520338569,0.750937937373
6388,6388,https://habrahabr.ru/post/44091/,habrahabr.ru,44091,2008-11-07 01:58:00,@MKrivosheev,misc,False,273,Ёмкость?,34,2,133,46.0,28.0,-1.10473677895,-0.727018958859,0.16260512413
6389,6389,https://geektimes.ru/post/44093/,geektimes.ru,44093,2008-11-07 03:41:00,@zt50,,False,6816,Обзор Windows 7 M3 b6801,272,18,20200,175.0,35.0,2.58117450935,0.921698904242,1.84151836444
6390,6390,https://habrahabr.ru/post/44100/,habrahabr.ru,44100,2008-11-07 11:00:00,@sanchesfree,develop,False,692,"Запуск Eclipse в единственном экземпляре, как?",21,1,281,19.0,17.0,-0.658586812968,-0.968915377055,-0.217297877406
6391,6391,https://geektimes.ru/post/44054/,geektimes.ru,44054,2008-11-07 11:39:00,@Antikiller,,False,9017,Total Commander 7.5: Чего ждать?,275,11,1300,117.0,12.0,0.573072862324,0.558774286709,1.83313424292
6392,6392,https://habrahabr.ru/post/44107/,habrahabr.ru,44107,2008-11-07 13:26:00,@mimic,misc,False,2060,StartupPoint — 4ая Встреча московских стартАПеров,44,5,142,31.0,9.0,-1.05500916226,-0.296335511564,0.376393742646
6393,6393,https://habrahabr.ru/post/44109/,habrahabr.ru,44109,2008-11-07 13:39:00,@gorbarsky,develop,False,3061,"VoxOx — VoIP сервис, объединяющий коммуникации",8,1,4200,6.0,1.0,0.93256288768,-0.966899493158,-0.944851718113
6394,6394,https://habrahabr.ru/company/yandex/blog/44110/,habrahabr.ru,44110,2008-11-07 13:52:00,,misc,False,4646,"Керкинитида, музей Айвазовского и дом Волошина на Яндекс.Картах",11,0,515,8.0,12.0,-0.301030236092,-1.38816382602,-0.706759112689
